ID,name,categ_id/id,Product Type,Sale Price,Cost,mrp,active,available_in_pos,purchase_ok,sale_ok,company_id/id,purchase_method,cost_method,create_date,sale_delay,description,description_picking,drug,default_code,property_stock_inventory/id,invoice_policy,location_id/id,manufacturer/id,pos_categ_id/id,item_ids/id,property_stock_procurement/id,attribute_line_ids/id,property_stock_production/id,description_purchase,uom_po_id/id,description_sale,sequence,to_weight,track_service,tracking,uuid,uom_id/id,valuation,warehouse_id/id,warranty,weight
SERVICE_363,"Transparent Green Coloured Frame,
 RE: + 10D, LE: Plano, 44•17-130
 (SF003)",services_cate_half_frame_spectacles_magnifier_without_case,Service,4000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,ba999545-a897-4da0-b031-2c3ce0bdb1c3,product.product_uom_unit,manual_periodic,,0,0
SERVICE_364,"Transparent Green Coloured Frame,
 RE: Plano, LE: +10D, 44•17-130
 (SF004)",services_cate_half_frame_spectacles_magnifier_without_case,Service,4000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,3b9dc812-e3b1-43cf-afe5-3705765a49d9,product.product_uom_unit,manual_periodic,,0,0
SERVICE_365,"Transparent Green Coloured Frame,
 RE: + 12D, LE: Plano, 44•17-130
 (SF005)",services_cate_half_frame_spectacles_magnifier_without_case,Service,4000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,f6f64e26-9b00-4d18-ad2c-bf802118166c,product.product_uom_unit,manual_periodic,,0,0
SERVICE_366,"Transparent Green Coloured Frame,
 RE: Plano, LE: +12D, 44•17-130
 (SF006)",services_cate_half_frame_spectacles_magnifier_without_case,Service,4000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,9f5bdbc8-db1e-4c9a-a474-2b2d0823a509,product.product_uom_unit,manual_periodic,,0,0
SERVICE_367,Power TV Glass (Optelec),services_cate_half_frame_spectacles_magnifier_without_case,Service,55000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,91857090-5eed-4f1e-bcd8-c98e4f592b5e,product.product_uom_unit,manual_periodic,,0,0
SERVICE_368,Abdominoperineal resection,services_general_surgical_fees_general_surgery,Service,200000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,c291c701-d8ab-4d13-91f1-ba6de00d8016,product.product_uom_unit,manual_periodic,,0,0
SERVICE_369,Appendectomy,services_general_surgical_fees_general_surgery,Service,77000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,c7807ffc-51d5-4dd2-94b1-ba5486817c5c,product.product_uom_unit,manual_periodic,,0,0
SERVICE_370,Aspiration,services_general_surgical_fees_general_surgery,Service,2200,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,b3027de1-aeba-44ae-98ec-319d555b4766,product.product_uom_unit,manual_periodic,,0,0
SERVICE_371,Biliary Enteric Bypass,services_general_surgical_fees_general_surgery,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,cf6b0c24-02e3-4849-befc-3def6cd50ebd,product.product_uom_unit,manual_periodic,,0,0
SERVICE_372,"Choledocoduodenostomy, Choledocejejunostomy, Cholecystojejunostomy",services_general_surgical_fees_general_surgery,Service,15000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,d392ce2e-9199-42d2-9887-5fa938920ea0,product.product_uom_unit,manual_periodic,,0,0
SERVICE_373,Biopsy only,services_general_surgical_fees_general_surgery,Service,175000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,c1e4a01f-55ed-45ad-891b-c272c85cc335,product.product_uom_unit,manual_periodic,,0,0
SERVICE_374,Chlolecysto jejunostomy,services_general_surgical_fees_general_surgery,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,449b4c85-a432-49c0-bb84-e53e0583426e,product.product_uom_unit,manual_periodic,,0,0
SERVICE_375,Cholecystectomy,services_general_surgical_fees_general_surgery,Service,40000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,080dc8e7-01e2-458e-92d5-bf73f3ac4d66,product.product_uom_unit,manual_periodic,,0,0
SERVICE_376,Circumcision (OPD) - Adult,services_general_surgical_fees_general_surgery,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,f4d2e504-d24a-459c-ace7-e119ef7eb0c3,product.product_uom_unit,manual_periodic,,0,0
SERVICE_377,Colectomy,services_general_surgical_fees_general_surgery,Service,80000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,4f8a7c06-5fe8-4a03-a3f7-40e937951ffc,product.product_uom_unit,manual_periodic,,0,0
SERVICE_378,Colostomy,services_general_surgical_fees_general_surgery,Service,110000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,20e2ef84-4441-4c41-8529-106e12a94a73,product.product_uom_unit,manual_periodic,,0,0
SERVICE_379,Colostomy take down,services_general_surgical_fees_general_surgery,Service,6000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,c7d19b22-5d6e-4096-850a-4649a6fc1d03,product.product_uom_unit,manual_periodic,,0,0
SERVICE_380,Cut-Down 1st,services_general_surgical_fees_general_surgery,Service,3500,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,04b6cd42-ae77-4c13-94d6-be9b043cc403,product.product_uom_unit,manual_periodic,,0,0
SERVICE_381,Cut-Down 2nd,services_general_surgical_fees_general_surgery,Service,250000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,57ad384a-2798-4e39-88ba-05dc27a9ec56,product.product_uom_unit,manual_periodic,,0,0
SERVICE_382,Esophagectomy with gastric or colonic interposition,services_general_surgical_fees_general_surgery,Service,165000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,35f76046-35e5-4019-92cc-e204bdd43046,product.product_uom_unit,manual_periodic,,0,0
SERVICE_383,Gastrectomy,services_general_surgical_fees_general_surgery,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,361138f4-b722-4d05-8f38-187e9f074732,product.product_uom_unit,manual_periodic,,0,0
SERVICE_384,Gastrojejunostomy,services_general_surgical_fees_general_surgery,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,39c12226-e859-4516-b60c-1d9495473070,product.product_uom_unit,manual_periodic,,0,0
SERVICE_385,"Hepatic resection (wedge resection), or for hepatic lobectomy",services_general_surgical_fees_general_surgery,Service,200000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,15d9cbcd-0c7f-44c8-a10a-ea847d5fda16,product.product_uom_unit,manual_periodic,,0,0
SERVICE_386,Heller esophagomyotomy for achalasia,services_general_surgical_fees_general_surgery,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,ce7b768b-0046-4f44-9235-db4a085a9caf,product.product_uom_unit,manual_periodic,,0,0
SERVICE_387,Hemorrhoidectomy,services_general_surgical_fees_general_surgery,Service,60000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,5106997f-7db9-47f2-8108-03017c7e7ad3,product.product_uom_unit,manual_periodic,,0,0
SERVICE_388,Hernia - single,services_general_surgical_fees_general_surgery,Service,70000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,4aec18b2-71b5-4dac-bb92-394efc6a500f,product.product_uom_unit,manual_periodic,,0,0
SERVICE_389,Bilateral,services_general_surgical_fees_general_surgery,Service,90000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,6c3c9ebf-3335-4550-a455-ed4e4a1620f3,product.product_uom_unit,manual_periodic,,0,0
SERVICE_390,Epigastric,services_general_surgical_fees_general_surgery,Service,50000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,72a25aab-c7f3-484b-9d23-dc8d05f9efc6,product.product_uom_unit,manual_periodic,,0,0
SERVICE_391,I & D,services_general_surgical_fees_general_surgery,Service,10000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,76da8c65-85a6-443a-b07a-eb8f9da1676e,product.product_uom_unit,manual_periodic,,0,0
SERVICE_392,Ingrown nail excision,services_general_surgical_fees_general_surgery,Service,11000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,a1c2f51f-1ba4-46b8-b704-c078d8e69333,product.product_uom_unit,manual_periodic,,0,0
SERVICE_393,Laparotomy (bowel resection),services_general_surgical_fees_general_surgery,Service,120000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,f1698f9e-ee27-4b79-8283-ecc4e3f953b8,product.product_uom_unit,manual_periodic,,0,0
SERVICE_394,Laparotomy for bowel resection,services_general_surgical_fees_general_surgery,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,ab9a69b0-c2e4-4e5d-9cb3-cbba7459e554,product.product_uom_unit,manual_periodic,,0,0
SERVICE_395,Laparotomy for lysis of adhesions,services_general_surgical_fees_general_surgery,Service,100000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,2c4b96a0-5741-472b-afaf-5738eb33dc33,product.product_uom_unit,manual_periodic,,0,0
SERVICE_396,"Laparotyomy for mass, volvulus, intussuscion, perforated viscus",services_general_surgical_fees_general_surgery,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,ad313823-f410-4bdf-8bd9-8bd3a45a00e2,product.product_uom_unit,manual_periodic,,0,0
SERVICE_397,Laparotomy for open biopsy,services_general_surgical_fees_general_surgery,Service,50000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,b36364ae-6dc3-4c03-9809-8c78bd2ee239,product.product_uom_unit,manual_periodic,,0,0
SERVICE_398,Lipomas & Nodules,services_general_surgical_fees_general_surgery,Service,10000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,9008d3d0-1d5c-49a3-8991-058e237cc25f,product.product_uom_unit,manual_periodic,,0,0
SERVICE_399,Lymph Node Biopsy,services_general_surgical_fees_general_surgery,Service,10000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,f6fa1a5c-5f81-4f2b-9afe-60aae746bccc,product.product_uom_unit,manual_periodic,,0,0
SERVICE_400,"Pancreatectomy, drainage of pancreatic absecess or pseudocyst",services_general_surgical_fees_general_surgery,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,7c02875e-f37d-4560-a877-b013d0ace572,product.product_uom_unit,manual_periodic,,0,0
SERVICE_401,Paracentesis,services_general_surgical_fees_general_surgery,Service,5000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,e2e52412-2544-4bc4-a5e3-83b226ce011b,product.product_uom_unit,manual_periodic,,0,0
SERVICE_402,Partial gastrectomy,services_general_surgical_fees_general_surgery,Service,165000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,77de6951-5650-41a3-80a1-83e811c91e9a,product.product_uom_unit,manual_periodic,,0,0
SERVICE_403,Pinch graft,services_general_surgical_fees_general_surgery,Service,5000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,547ef68c-8d52-491a-b78a-6fc5ec10a4db,product.product_uom_unit,manual_periodic,,0,0
SERVICE_404,Skin grafts,services_general_surgical_fees_general_surgery,Service,20000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,fe48ac11-398d-4678-a733-dc30f2a6b4bc,product.product_uom_unit,manual_periodic,,0,0
SERVICE_405,Splenectomy,services_general_surgical_fees_general_surgery,Service,165000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,a4bbf896-d12e-4748-ab16-cf418ab362e9,product.product_uom_unit,manual_periodic,,0,0
SERVICE_406,Split thichness skin graft (STSG),services_general_surgical_fees_general_surgery,Service,5500,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,400ecdbc-e73d-4e70-9a10-d3cfba88db22,product.product_uom_unit,manual_periodic,,0,0
SERVICE_407,Suturing,services_general_surgical_fees_general_surgery,Service,5000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,054071e9-c652-480a-b4b4-afd3deb4630c,product.product_uom_unit,manual_periodic,,0,0
SERVICE_408,Vagotomy & pyloroplasty,services_general_surgical_fees_general_surgery,Service,132000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,89e5aa77-98d8-4551-928b-8d1e70a07224,product.product_uom_unit,manual_periodic,,0,0
SERVICE_409,Variococoelectomy ,services_general_surgical_fees_general_surgery,Service,55000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,192e9a48-2447-4863-b482-fa06d55268db,product.product_uom_unit,manual_periodic,,0,0
SERVICE_410,Vein Stripping,services_general_surgical_fees_neurosurgery,Service,77000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,e001b69f-6126-4fb8-a688-4768a9ebe8a9,product.product_uom_unit,manual_periodic,,0,0
SERVICE_411,Burr Holes/Craniotomy,services_general_surgical_fees_neurosurgery,Service,120000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,7e3ac685-d886-4859-92ac-cfde1b162609,product.product_uom_unit,manual_periodic,,0,0
SERVICE_412,Crainectomy,services_general_surgical_fees_elevation_of_depressed,Service,100000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,de570cc8-000c-4517-9eb4-5ce99a324bda,product.product_uom_unit,manual_periodic,,0,0
SERVICE_413,Skull fracture,services_general_surgical_fees_elevation_of_depressed,Service,120000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,c4a77765-10f3-4fd8-baca-c786414a2d70,product.product_uom_unit,manual_periodic,,0,0
SERVICE_414,Spinal bifida closure,services_general_surgical_fees_elevation_of_depressed,Service,110000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,0e494796-44c7-4c95-8a50-9a4caed6c094,product.product_uom_unit,manual_periodic,,0,0
SERVICE_415,Ventriculoperitoneal shunts,services_general_surgical_fees_elevation_of_depressed,Service,88000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,0151c2f2-fef2-4990-91a3-0c7775649abf,product.product_uom_unit,manual_periodic,,0,0
SERVICE_416,C-Section on request (Normal),services_general_surgical_fees_ob_gyn,Service,200000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,1196ae5f-63ff-4f29-8c5b-89e417597397,product.product_uom_unit,manual_periodic,,0,0
SERVICE_417,C-Section - Emergency,services_general_surgical_fees_ob_gyn,Service,100000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,870517c8-4a4f-4e14-873b-56ef1eb04050,product.product_uom_unit,manual_periodic,,0,0
SERVICE_418,C-Section + Tubal Ligation,services_general_surgical_fees_ob_gyn,Service,120000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,ffc53e4d-dd5c-4c78-a146-113c6f240f31,product.product_uom_unit,manual_periodic,,0,0
SERVICE_419,Destructive delivery,services_general_surgical_fees_ob_gyn,Service,27500,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,078863a8-e621-4d97-8a32-6dc84cf97d3f,product.product_uom_unit,manual_periodic,,0,0
SERVICE_420,Dilatation & curetage,services_general_surgical_fees_ob_gyn,Service,25000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,6b1df169-34c2-4576-acec-4acb02dce32a,product.product_uom_unit,manual_periodic,,0,0
SERVICE_421,Hysterectomy,services_general_surgical_fees_ob_gyn,Service,150000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,ca26563a-c44f-4ee4-b94f-3f9302812473,product.product_uom_unit,manual_periodic,,0,0
SERVICE_422,Mc Donald Stich,services_general_surgical_fees_ob_gyn,Service,40000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,f9a5b1b5-3e9e-4ac0-9e99-fcb3dbcb2aff,product.product_uom_unit,manual_periodic,,0,0
SERVICE_423,Myomectomy,services_general_surgical_fees_ob_gyn,Service,100000,1,,TRUE,TRUE,FALSE,TRUE,base.main_company,On received quantities,standard,01/05/2021 10:06,0,,,,,stock.location_inventory,Ordered quantities,,,,,stock.location_procurement,,stock.location_production,,product.product_uom_unit,,1,FALSE,Manually set quantities on order,No Tracking,d6f43bf3-e456-45a4-a90c-7e72e0ab4b47,product.product_uom_unit,manual_periodic,,0,0
