id,active,name,standard_price,list_price,mrp,categ_id/id,type,product_variant_ids/id,uom_po_id/id,uom_id/id,tracking
__export__.product_template_1791,TRUE,Hydroxyde d’aluminium 320mg/5ml gel en,1,2,2,__export__.product_category_40,Stockable Product,__export__.product_product_1791,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1792,TRUE,Hydroxyde d’aluminium 500mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1792,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1793,TRUE,Hydroxyde d’aluminium en complexe organique 3g/5ml,1,2,2,__export__.product_category_14,Stockable Product,__export__.product_product_1793,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1794,TRUE,Hydroxyde de Magnésium 500mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1794,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1795,TRUE,Hydroxyde de Magnésium 550mg/10ml gel en,1,2,2,__export__.product_category_40,Stockable Product,__export__.product_product_1795,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1796,TRUE,Hydroxyzine 100mg/2ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1796,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1797,TRUE,Hydroxyzine 25mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1797,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2307,TRUE,Hyoscine butylbromide 10mg,1,200,200,__export__.product_category_29,Stockable Product,__export__.product_product_2307,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_300,TRUE,Hyoscine Butylbromide 10mg,1,200,200,__export__.product_category_29,Stockable Product,__export__.product_product_300,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1798,TRUE,"Hypochlorite de sodium (Soluté de Dakin) 0,5% (500mg de chlore actif/100ml) concentrée",1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_1798,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1799,TRUE,Hyposulfate de Sodium 250mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1799,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1800,TRUE,Hyposulfate de Sodium 250mg/ml 50ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1800,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1801,TRUE,Ibuprofène 100mg/5ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1801,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1802,TRUE,"Ibuprofène 400mg, sous blister",1,125,125,__export__.product_category_29,Stockable Product,__export__.product_product_1802,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1803,TRUE,Ifosfamide 1g/,1,250,250,__export__.product_category_33,Stockable Product,__export__.product_product_1803,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1804,TRUE,Imatinib 100mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1804,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1805,TRUE,Imipeneme+Cilastatine 500mg,1,1000,1000,__export__.product_category_13,Stockable Product,__export__.product_product_1805,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1806,TRUE,Immunoglobuline anti HBS 100UI,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1806,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1807,TRUE,Immunoglobuline anti HBS 150UI,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1807,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1808,TRUE,Immunoglobuline Humaine Anti D 200µgs/2ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1808,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1809,TRUE,Immunoglobuline Humaine Anti D 300µgs/2ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1809,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1810,TRUE,Immunoglobulines antirabique 150UI/,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1810,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1811,TRUE,Immunoglobulines antitétanique humaine 500UI/,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1811,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1812,TRUE,Immunoglobulines IG anti VHB 100UI,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1812,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2309,TRUE,Indomethacin 0.1% eye drops 5ml,1,250,250,__export__.product_category_44,Stockable Product,__export__.product_product_2309,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1813,TRUE,Indométhacine 2%,1,2,2,__export__.product_category_37,Stockable Product,__export__.product_product_1813,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1149,TRUE,INH 100mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1149,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1186,TRUE,INH 300mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1186,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1814,TRUE,"Inosinemonophosphate 0,1%",1,2,2,__export__.product_category_37,Stockable Product,__export__.product_product_1814,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1815,TRUE,Insuline ACTRAPID HM 100 UI /ml FL/10ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1815,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1816,TRUE,Insuline humaine action intermédiaire 100UI/ml 10ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1816,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1817,TRUE,Insuline humaine action rapide 100UI/ml 10ml,1,2500,2500,__export__.product_category_13,Stockable Product,__export__.product_product_1817,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1818,TRUE,Insuline humaine prémélangée (prémixte) 100UI/ml 10ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1818,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1819,TRUE,Insuline INSULATARD HM 100UI/ml FL/10ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1819,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1820,TRUE,Insuline MIXTARD 30/70 HM 100 UI /ml FL/10ml,1,600,600,__export__.product_category_13,Stockable Product,__export__.product_product_1820,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2461,TRUE,Insulin NPH U-100 injection,1,10000,10000,__export__.product_category_13,Stockable Product,__export__.product_product_2461,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1821,TRUE,Interféron peguylé 180UI,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1821,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1822,TRUE,Iodure de potassium 60mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1822,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1823,TRUE,Iopamidol 200mg/10ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1823,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1824,TRUE,Iopamidol 300mg/10ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1824,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1825,TRUE,Iopamidol 370mg/10ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1825,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1826,TRUE,Ioxitalamate de Sodium et de Méglumine 350mg d’iode/ml 50ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1826,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1827,TRUE,"Ipeca 0,14%",1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1827,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2310,TRUE,Ipratropium Bromide 0.02mg/dos,1,2000,2000,__export__.product_category_21,Stockable Product,__export__.product_product_2310,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1828,TRUE,Irinotecan 40mg/2ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1828,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2311,TRUE,Iron Dextran 100mg/2ml inject,1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_2311,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1829,TRUE,Isoflurane Fl/250ml,1,2,2,__export__.product_category_39,Stockable Product,__export__.product_product_1829,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1830,TRUE,"Isoprenaline 0,2mg/ml",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1830,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2312,TRUE,Isosorbide dinitrate 5mg subli,1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_2312,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1831,TRUE,Itraconazole 100mg,1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_1831,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2313,TRUE,"Ivermectin 3mg Tablet, 1 tab",1,20,20,__export__.product_category_29,Stockable Product,__export__.product_product_2313,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1832,TRUE,Ivermectine 5mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1832,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1833,TRUE,Kanamicine 1g,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1833,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1834,TRUE,Kétamine 500mg/10ml,1,2,2,__export__.product_category_34,Stockable Product,__export__.product_product_1834,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2192,TRUE,Kétamine 50mg/ml,1,2,2,__export__.product_category_34,Stockable Product,__export__.product_product_2192,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_333,TRUE,Kétamine 50mg/ml,1,2,2,__export__.product_category_34,Stockable Product,__export__.product_product_333,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1835,TRUE,Kétamine 50mg/ml 10ml,1,2000,2000,__export__.product_category_13,Stockable Product,__export__.product_product_1835,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1836,TRUE,Ketoconazole 100mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1836,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1837,TRUE,Ketoconazole 200mg/10g,1,2,2,__export__.product_category_35,Stockable Product,__export__.product_product_1837,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1838,TRUE,Ketonazole 100mg,1,2,2,__export__.product_category_35,Stockable Product,__export__.product_product_1838,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2315,TRUE,Ketorolac (tromethamineopthal),1,1850,1850,__export__.product_category_21,Stockable Product,__export__.product_product_2315,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2317,TRUE,Labetalol Hydrochloride 100mg/2ml inj,1,2500,2500,__export__.product_category_13,Stockable Product,__export__.product_product_2317,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1839,TRUE,Lactulose 15mg,1,2000,2000,__export__.product_category_40,Stockable Product,__export__.product_product_1839,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1840,TRUE,"Lenogastim 33,6MUI",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1840,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2318,TRUE,Leucovorin 50mg inj,1,150,150,__export__.product_category_13,Stockable Product,__export__.product_product_2318,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2319,TRUE,Levocabastine Levoptha Eye gtt.,1,100,100,__export__.product_category_44,Stockable Product,__export__.product_product_2319,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1842,TRUE,Lévodopa+Carbidopa 100+10mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1842,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1843,TRUE,Lévodopa+Carbidopa 250+25mg,1,60,60,__export__.product_category_29,Stockable Product,__export__.product_product_1843,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1841,TRUE,Levodopa LP+Benserazide 100mg+25mg,1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_1841,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1844,TRUE,Lévofloxacine 250mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1844,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1845,TRUE,Lévofloxacine 500mg,1,2250,2250,__export__.product_category_29,Stockable Product,__export__.product_product_1845,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2320,TRUE,"Levonorgestrel 0.03mg, 1 cycle(Microlut)",1,100,100,__export__.product_category_29,Stockable Product,__export__.product_product_2320,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1846,TRUE,Lévopromazine 100mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1846,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1847,TRUE,Lévopromazine 25mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1847,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1848,TRUE,Levothyroxine 100µgs,1,4000,4000,__export__.product_category_29,Stockable Product,__export__.product_product_1848,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1849,TRUE,Levothyroxine 50µgs,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1849,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1856,TRUE,Lidocaïne 1% 50ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1856,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1857,TRUE,Lidocaïne 2%,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1857,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1858,TRUE,"Lidocaïne 2%, 50ml 1g/50ml",1,2,2,__export__.product_category_34,Stockable Product,__export__.product_product_1858,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1859,TRUE,Lidocaïne 5%,1,2,2,__export__.product_category_39,Stockable Product,__export__.product_product_1859,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1850,TRUE,Lidocaïne + Adrénaline 1% 50ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1850,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1851,TRUE,Lidocaïne + Adrénaline 2% 50ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1851,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1860,TRUE,Lidocaïne à la Naphtazoline 5%,1,2,2,__export__.product_category_21,Stockable Product,__export__.product_product_1860,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1853,TRUE,"Lidocaïne + Epinéphrine 2%+1,8% dentaire",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1853,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1852,TRUE,Lidocaïne + Epinéphrine 2% dentaire,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1852,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1855,TRUE,"Lidocaïne +Epinephrine,usage dentaire 2%, 1.8ml 36mg/ 1.8ml",1,2,2,__export__.product_category_34,Stockable Product,__export__.product_product_1855,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1854,TRUE,"Lidocaïne + Glucose, hyperbare 5 + 7.5% 2ml",1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1854,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1861,TRUE,Lidocaïne visqueuse 5% de 100g,1,2,2,__export__.product_category_24,Stockable Product,__export__.product_product_1861,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1862,TRUE,Lindane 1%,1,2,2,__export__.product_category_35,Stockable Product,__export__.product_product_1862,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2321,TRUE,Liposic gel,1,150,150,__export__.product_category_35,Stockable Product,__export__.product_product_2321,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1863,TRUE,Lopéramide 2mg,1,2,2,__export__.product_category_15,Stockable Product,__export__.product_product_1863,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1864,TRUE,"Lopéramide Chlorhydrate, 2mg",1,100,100,__export__.product_category_29,Stockable Product,__export__.product_product_1864,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2323,TRUE,Loratadine 10mg tab,1,150,150,__export__.product_category_29,Stockable Product,__export__.product_product_2323,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2324,TRUE,Loratadine Oral Susp 5mg/5ml,1,1500,1500,__export__.product_category_14,Stockable Product,__export__.product_product_2324,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2325,TRUE,Lorazepam 1mg (Ativan),1,200,200,__export__.product_category_29,Stockable Product,__export__.product_product_2325,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2326,TRUE,Losartan Potassium 50mg Tabs,1,600,600,__export__.product_category_29,Stockable Product,__export__.product_product_2326,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1151,TRUE,LPV/r 100/25mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1151,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1153,TRUE,LPV/r 200/50mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1153,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1155,TRUE,LPV/r 40/10mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1155,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1157,TRUE,LPV/r 80/20mg/ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1157,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1865,TRUE,Macrogol 4000 10mg poudre,1,2,2,__export__.product_category_38,Stockable Product,__export__.product_product_1865,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1866,TRUE,"Magnésium Sulfate 50%, 10ml, 50mg/10ml",1,2000,2000,__export__.product_category_33,Stockable Product,__export__.product_product_1866,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2331,TRUE,Mag Tri/Al Hyd tablet,1,1200,1200,__export__.product_category_29,Stockable Product,__export__.product_product_2331,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1867,TRUE,Mannitol 10%,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1867,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1868,TRUE,Mannitol 10% 500ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1868,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1869,TRUE,Mannitol 10% 500ml perfusion,1,400,400,__export__.product_category_13,Stockable Product,__export__.product_product_1869,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_353,TRUE,Mannitol 20%,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_353,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2193,TRUE,Mannitol 20%,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2193,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2332,TRUE,"Maxidrol Eye Drops, 3ml",1,20,20,__export__.product_category_44,Stockable Product,__export__.product_product_2332,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2328,TRUE,M Bismuth 500mg/15ml,1,1500,1500,__export__.product_category_45,Stockable Product,__export__.product_product_2328,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1871,TRUE,Mébendazole 100mg/5ml FL/30ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1871,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1870,TRUE,"Mébendazole 100mg, sous blister",1,300,300,__export__.product_category_29,Stockable Product,__export__.product_product_1870,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1872,TRUE,Mébendazole 2%,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1872,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1873,TRUE,Mébendazole 500mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1873,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1874,TRUE,"Mélarsoprol 3,6%/5ml (180mg de subs active)",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1874,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2334,TRUE,Meningitis Vaccine 1 dose,1,2000,2000,__export__.product_category_45,Stockable Product,__export__.product_product_2334,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2335,TRUE,Menthol 1.5% Cream,1,2450,2450,__export__.product_category_35,Stockable Product,__export__.product_product_2335,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1875,TRUE,Méprobamate 400mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1875,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1876,TRUE,Méprobamate 40mg/ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1876,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1877,TRUE,Mesna 100mg/ml/4ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1877,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1878,TRUE,Mesna 400mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1878,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1879,TRUE,Métamizole 500mg/5ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1879,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1880,TRUE,"Metanizole 2,5g/5ml",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1880,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2337,TRUE,Metformin 500mg Tablets,1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_2337,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1881,TRUE,Méthotrexate 25mg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1881,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1882,TRUE,Méthotrexate 25mg -,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1882,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2340,TRUE,Methycelulose 1% Drops Ophth.,1,1000,1000,__export__.product_category_44,Stockable Product,__export__.product_product_2340,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1885,TRUE,Méthyldopa 250mg,1,20,20,__export__.product_category_29,Stockable Product,__export__.product_product_1885,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1886,TRUE,"Méthylergométrine 0,125mg",1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1886,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1887,TRUE,"Méthylergométrine 0,2mg",1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1887,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1888,TRUE,Méthylergométrine 125 µg,1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1888,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1889,TRUE,Méthylergométrine Maléate 200 µg/ml 1ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1889,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1890,TRUE,Methylprednisolone 120mg/2ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1890,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1883,TRUE,Méthyl prednisolone 20mg/2ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1883,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1884,TRUE,Méthyl prednisolone 40mg/2ml,1,1500,1500,__export__.product_category_13,Stockable Product,__export__.product_product_1884,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1891,TRUE,Métoclopramide Chlorhydrate 10mg,1,2000,2000,__export__.product_category_29,Stockable Product,__export__.product_product_1891,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1892,TRUE,Métoclopramide Chlorhydrate 10mg/2ml,1,20,20,__export__.product_category_33,Stockable Product,__export__.product_product_1892,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1893,TRUE,Métoclopramide Chlorhydrate 5mg/ml,1,2,2,__export__.product_category_33,Stockable Product,__export__.product_product_1893,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1894,TRUE,Métopimazine 10mg,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_1894,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1895,TRUE,"Métopimazine 7,5mg",1,2,2,__export__.product_category_29,Stockable Product,__export__.product_product_1895,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2341,TRUE,"Metronidazole 0.5% IV, 100ml",1,350,350,__export__.product_category_13,Stockable Product,__export__.product_product_2341,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1896,TRUE,Metronidazole 125mg/5ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1896,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1897,TRUE,Métronidazole 125mg/5ml 100ml,1,5000,5000,__export__.product_category_14,Stockable Product,__export__.product_product_1897,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1898,TRUE,"Métronidazole 250mg, sous blister",1,1500,1500,__export__.product_category_29,Stockable Product,__export__.product_product_1898,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1899,TRUE,Métronidazole 500mg,1,600,600,__export__.product_category_29,Stockable Product,__export__.product_product_1899,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2194,TRUE,Metronidazole 500mg/100ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_2194,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_379,TRUE,Metronidazole 500mg/100ml,1,2,2,__export__.product_category_13,Stockable Product,__export__.product_product_379,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1900,TRUE,"Métronidazole 5mg/ml, 500mg/100ml FL",1,100,100,__export__.product_category_13,Stockable Product,__export__.product_product_1900,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_1901,TRUE,Métronidazole Benzoate 125mg/5ml FL/100ml,1,2,2,__export__.product_category_30,Stockable Product,__export__.product_product_1901,product.product_uom_unit,product.product_uom_unit,By Lots
__export__.product_template_2342,TRUE,Metronidazole Dilu 200/250mg t,1,50,50,__export__.product_category_29,Stockable Product,__export__.product_product_2342,product.product_uom_unit,product.product_uom_unit,By Lots
